DOI	Date	Subjects	License	Title	Authors	Affiliations
http://dx.doi.org/10.1101/058362	2016-06-15	Ecology		Aggregation tendencies of a female Vaejovis carolinianus population of France Mountain, Tennessee	Bob Baggett|Hannah E Ritter|Margaret E Melendez	Biological Sciences;|Tennessee Technological University;|Middle Tennessee State University
http://dx.doi.org/10.1101/058354	2016-06-15	Ecology		Retreat Site Selection in Vaejovis carolinianus Populations of Tennessees Upper Cumberland Region	Bob A Baggett	Tennessee Technological University
http://dx.doi.org/10.1101/059261	2016-06-15	Genomics		Genome resources for climate-resilient cowpea, an essential crop for food security	Maria Munoz-Amatriain|Hamid Mirebrahim|Pei Xu|Steve I Wanamaker|MingCheng Luo|Hind Alhakami|Matthew Alpert|Ibrahim Atokple|Benoit Joseph Batieno|Ousmane Boukar|Serdar Bozdag|Ndiaga Cisse|Issa Drabo|Jeffrey D Ehlers|Andrew Farmer|Christian Fatokun|Yong Q Gu|Yi-Ning Guo|Bao-Lam Huynh|Scott A Jackson|Francis Kusi|Cynthia T Lawley|Mitchell R Lucas|Yaqin Ma|Michael P Timko|Jiajie Wu|Frank You|Philip A Roberts|Stefano Lonardi|Timothy J Close	University of California Riverside;|Zhejiang Academy of Agricultural Sciences;|University of California Davis;|Savanna Agricultural Research Institute;|Institut de l'Environnement et de Recherches Agricoles;|International Institute of Tropical Agriculture;|Marquette University;|Institut Senegalais de Recherches Agricoles;|The Bill & Melinda Gates Foundation;|National Center for Genome Resources;|USDA-ARS Western Regional Research Center;|University of Georgia;|Illumina, Inc.;|University of Virginia;|Agriculture and Agri-Food Canada
http://dx.doi.org/10.1101/059220	2016-06-15	Biophysics		Probing cytoplasmic viscosity in the confined geometry of tip-growing plant cells via FRAP	James L Kingsley|Jeffrey P Bibeau|Zhilu Chen|Xinming Huang|Luis Vidali|Erkan Tuzel	Worcester Polytechnic Institute
http://dx.doi.org/10.1101/059279	2016-06-15	Evolutionary Biology	CC-BY-NC-ND	The Evolutionary Trade-off between Stem Cell Niche Size, Aging, and Tumorigenesis	Vincent L. Cannataro|Scott A. McKinley|Colette M. St. Mary	Yale University;|Tulane University;|University of Florida
http://dx.doi.org/10.1101/059204	2016-06-15	Bioinformatics	CC-BY	Navigating the phenotype frontier: The Monarch Initiative	Julie McMurry|Sebastian Kohler|James Balhoff|Charles Borromeo|Matthew Brush|Seth Carbon|Tom Conlin|Nathan Dunn|Mark Engelstad|Erin Foster|Jean-Philippe Gourdine|Julius Jacobsen|Daniel Keith|Bryan Laraway|Suzanna Lewis|Jeremy Nguyen Xuan|Kent Shefchek|Nicole Vasilevsky|Zhou Yuan|Nicole Washington|Harry Hochheiser|Christopher Mungall|Tudor Groza|Damian Smedley|Peter Robinson|Melissa Haendel	Dept of Medical Informatics, Epidemiology, Library, Oregon Health & Science University, Portland USA;|Institute for Medical Genetics and Human Genetics, Charite-Universitatsmedizin, Berlin, Germany;|RTI International, Research Triangle Park, NC, USA;|Department of Biomedical Informatics, University of Pittsburgh, Pittsburgh, PA;|Environmental Genomics and Systems Biology, Lawrence Berkeley National Laboratory, Berkeley, CA, USA;|Wellcome Trust Sanger Institute, Hinxton, Cambridge, CB10 1SA, UK;|Kinghorn Centre for Clinical Genomics, Garvan Institute of Medical Research, Darlinghurst, Australia;|William Harvey Research Institute, Barts & London School of Medicine, Queen Mary University, UK
http://dx.doi.org/10.1101/059170	2016-06-15	Bioinformatics	CC-BY	A natural encoding of genetic variation in a Burrows-Wheeler Transform to enable mapping and genome inference	Sorina Maciuca|Carlos del Ojo Elias|Gil McVean|Zamin Iqbal	University of Oxford
http://dx.doi.org/10.1101/049114	2016-06-15	Genomics		Adapterama I: Universal stubs and primers for thousands of dual-indexed Illumina libraries (iTru & iNext)	Travis C. Glenn|Roger Nilsen|Troy J. Kieran|John W. Finger|Todd W. Pierson|Kerin E. Bentley|Sandra Hoffberg|Swarnali Louha|Francisco J. Garcia-De-Leon|Miguel Angel del Rio Portilla|Kurt Reed|Jennifer L. Anderson|Jennifer K. Meece|Sammy Aggery|Romdhane Rekaya|Magdy Alabady|Myriam Belanger|Kevin Winker|Brant C. Faircloth	Dept. of Environmental Health Science, University of Georgia;|Georgia Genomics Facility, University of Georgia;|Dept. Environmental Health Science, University of Georgia;|Dept. of Ecology and Evolutionary Biology, University of Tennessee;|Dept. of Genetics, University of Georgia;|Institute of Bioinformatics, University of Georgia;|Centro de Investigaciones Biologicas del Noroeste, Instituto Politecnico Nacional;|Departamento de Acuicultura, Carretera Ensenada-Tijuana;|Dept. of Pathology and Laboratory Medicine, University of Wisconsin;|Integrated Research and Development Laboratory, Marshfield Clinic Research Foundation;|Dept. of Poultry Science, University of Georgia;|Dept. of Animal Science, University of Georgia;|University of Alaska Museum;|Department of Biological Sciences and Museum of Natural Science, Louisiana State University
http://dx.doi.org/10.1101/059238	2016-06-15	Bioengineering	CC-BY	3D-Printed Autonomous Capillaric Circuits	Ayokunle O Olanrewaju|Alessandra Robillard|Milad Dagher|David Juncker	McGill University
http://dx.doi.org/10.1101/058990	2016-06-15	Scientific Communication and Education	CC-BY-NC-ND	A formula to estimate a researcher's impact by prioritizing highly cited publications	Aleksey V Belikov|Vitaly V Belikov	Independent researcher;|Russian Academy of Sciences, Water Problems Institute, Gubkin st. 3, 119333 Moscow, Russia
http://dx.doi.org/10.1101/058925	2016-06-15	Animal Behavior and Cognition	CC-BY-NC	Ecological Representations	Sabrina Golonka|Andrew D Wilson	Leeds Beckett University
http://dx.doi.org/10.1101/059071	2016-06-15	Evolutionary Biology	CC-BY-NC	Programmed cell death can increase the efficacy of microbial bet-hedging	Eric Libby|William W. Driscoll|William C. Ratcliff	Santa Fe Institute;|University of Minnesota;|Georgia Institute of Technology
http://dx.doi.org/10.1101/059162	2016-06-15	Developmental Biology	CC-BY	RNase reverses segment sequence in the anterior of a beetle egg (Callosobruchus maculatus, Coleoptera)	Jitse Michiel van der Meer	Redeemer University College
http://dx.doi.org/10.1101/059139	2016-06-15	Genomics	CC-BY-NC-ND	Population Structure Analysis of Globally Diverse Bull Genomes	Neo Christopher Chung|Joanna Szyda|Magdalena Fraszczak	Wroclaw University of Environmental and Life Sciences
http://dx.doi.org/10.1101/059121	2016-06-15	Bioinformatics	CC-BY	mmgenome: a toolbox for reproducible genome extraction from metagenomes	Soeren M Karst|Rasmus H Kirkegaard|Mads Albertsen	Aalborg University
http://dx.doi.org/10.1101/059105	2016-06-15	Evolutionary Biology	CC-BY	Bayesian inference of ancestral recombination graphs for bacterial populations	Timothy G Vaughan|David Welch|Alexei J Drummond|Patrick J Biggs|Tessy George|Nigel P French	University of Auckland;|Massey University
http://dx.doi.org/10.1101/059089	2016-06-15	Evolutionary Biology		Uniparental inheritance promotes adaptive evolution in cytoplasmic genomes	Joshua R Christie|Madeleine Beekman	The University of Sydney
http://dx.doi.org/10.1101/058883	2016-06-15	Cell Biology		Zika Virus in the Human Placenta and Developing Brain: Cell Tropism and Drug Inhibition	Hanna Retallack|Elizabeth Di Lullo|Carolina Arias|Kristeene A. Knopp|Carmen Sandoval-Espinosa|Matthew T. Laurie|Yan Zhou|Matthew Gormley|Walter R. Mancia Leon|Robert Krencik|Erik M. Ullian|Julien Spatazza|Alex A. Pollen|Katherine Ona|Tomasz J. Nowakowski|Joseph L. DeRisi|Susan J. Fisher|Arnold R. Kriegstein	University of California, San Francisco
http://dx.doi.org/10.1101/059147	2016-06-15	Biophysics	CC-BY-NC-ND	Dynamic Nucleosome Movement Provides Structural Information of Topological Chromatin Domains in Living Human Cells	Soya Shinkai|Tadasu Nozaki|Kazuhiro Maeshima|Yuichi Togashi	Hiroshima University;|National Institute of Genetics, Japan
http://dx.doi.org/10.1101/059113	2016-06-15	Microbiology		Modelling the effects of bacterial cell state and spatial location on tuberculosis treatment: Insights from a hybrid multiscale cellular automaton model	Ruth Bowness|Mark A. J. Chaplain|Gibin G. Powathill|Stephen H. Gillespie	University of St Andrews;|Swansea University
http://dx.doi.org/10.1101/058800	2016-06-15	Bioinformatics		ANFIS-based Fuzzy Systems for Searching DNA-Protein Binding Sites	Dianhui Wang|Monther Alhamdoosh|Witold Pedrycz	La Trobe University;|The University of Melbourne;|University of Alberta
http://dx.doi.org/10.1101/058966	2016-06-15	Evolutionary Biology	CC-BY-NC-ND	A genomic view of the peopling of the Americas	Pontus Skoglund|David Reich	Harvard University
http://dx.doi.org/10.1101/059055	2016-06-15	Bioinformatics	CC-BY-ND	Visualizing tumor evolution with the fishplot package for R	Christopher A Miller|Joshua McMichael|Ha X Dang|Christopher A Maher|Li Ding|Timothy J Ley|Elaine R Mardis|Richard K Wilson	Washington University in St Louis
http://dx.doi.org/10.1101/058859	2016-06-15	Epidemiology	CC-BY-NC-ND	Quantitative, model-based estimates of variability in the serial interval of Plasmodium falciparum malaria	John H. Huber|Geoffrey L. Johnston|Bryan Greenhouse|David L. Smith|T. Alex Perkins	University of Notre Dame;|Apple Inc.;|University of California, San Francisco;|University of Washington
http://dx.doi.org/10.1101/059329	2016-06-16	Bioinformatics	CC-BY-NC	RiVIERA-beta: Joint Bayesian inference of risk variants and tissue-specific epigenomic enrichments across multiple complex human diseases	Yue Li|Manolis Kellis	Massachusetts Institute of Technology
http://dx.doi.org/10.1101/059311	2016-06-16	Genetics	CC-BY-NC-ND	The genetic structure of the world's first farmers	Iosif Lazaridis|Dani Nadel|Gary Rollefson|Deborah C. Merrett|Nadin Rohland|Swapan Mallick|Daniel Fernandes|Mario Novak|Beatriz Gamarra|Kendra Sirak|Sarah Connell|Kristin Stewardson|Eadaoin Harney|Qiaomei Fu|Gloria Gonzalez-Fortes|Songul Alpaslan Roodenberg|Gyorgy Lengyel|Fanny Bocquentin|Boris Gasparian|Janet M. Monge|Michael Gregg|Vered Eshed|Ahuva-Sivan Mizrahi|Christopher Meiklejohn|Fokke Gerritsen|Luminita Bejenaru|Matthias Blueher|Archie Campbell|Gianpero Cavalleri|David Comas|Philippe Froguel|Edmund Gilbert|Shona M. Kerr|Peter Kovacs|Johannes Krause|Darren McGettigan|Michael Merrigan|D. Andrew Merriwether|Seamus O'Reilly|Martin B. Richards|Ornella Semino|Michel Shamoon-Pour|Gheorghe Stefanescu|Michael Stumvoll|Anke Tonjes|Antonio Torroni|James F. Wilson|Loic Yengo|Nelli A. Hovhannisyan|Nick Patterson|Ron Pinhasi|David Reich	Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA;|The Zinman Institute of Archaeology, University of Haifa, Haifa 3498838, Israel;|Dept. of Anthropology, Whitman College, Walla Walla, WA 99362, USA;|Dept. of Archaeology, Simon Fraser University, Burnaby, British Columbia V5A 1S6, Canada;|School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland;|Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences;|Dept. of Biology and Evolution, University of Ferrara, Ferrara I-44121, Italy;|Independent Researcher, Santpoort-Noord, The Netherlands;|Department of Prehistory and Archaeology‬, University of Miskolc‬;|French National Centre for Scientific Research, UMR 7041, 92023 Nanterre Cedex, France;|Institute of Archaeology and Ethnology,National Academy of Sciences of the Republic of Armenia;|University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, PA 19104, USA;|Israel Antiquities Authority, Jerusalem 91710, Israel;|Dept. of Anthropology, University of Winnipeg, Winnipeg, Manitoba R3B 2E9, Canada;|Netherlands Institute in Turkey, Istiklal Caddesi, Nur-i Ziya Sokak 5, Beyoğlu;|Alexandru Ioan Cuza University of Iasi, Romania 700505, Romania;|Dept. of Internal Medicine and Dermatology, Clinic of Endocrinology and Nephrology, 04103 Leipzig;|Generation Scotland, Centre for Genomic and Experimental Medicine, University of Edinburgh, Scotland;|RCSI Molecular & Cellular Therapeutics, Royal College of Surgeons in Ireland, Dublin 2, Ireland;|Inst. de Biologia Evolutiva (CSIC-UPF), Dept. de Ciencies Experimentals i de la Salut, Spain;|Univ. Lille, CNRS, Institut Pasteur de Lille, UMR 8199 - EGID, F-59000 Lille, France;|Leipzig University Medical Center, IFB AdiposityDiseases, 04103 Leipzig, Germany;|Max Planck Institute for the Science of Human History, 07745 Jena, Germany;|Independent researcher, County Wicklow, Ireland;|Genealogical Society of Ireland, Dun Laoghaire, County Dublin, Ireland;|Department of Anthropology, Binghamton University, New York 13902, USA;|Dept. of Biological Sciences, School of Applied Sciences, University of Huddersfield, UK;|Dipartimento di Biologia e Biotecnologie;|Institutul de Cercetari Biologice, Iaşi 700505, Romania;|Usher Institute for Population Health Sciences and Informatics, University of Edinburgh, Edinburgh;|Dept. of Ecology and Nature Protection, Yerevan State University, 0025 Yerevan, Republic of Armenia;|Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA
http://dx.doi.org/10.1101/057992	2016-06-16	Bioinformatics	CC-BY-NC	In situ replication rates for uncultivated bacteria in microbial communities	Christopher T Brown|Matthew R Olm|Brian C Thomas|Jillian F Banfield	UC Berkeley
http://dx.doi.org/10.1101/059394	2016-06-16	Genomics		Characterizing the epigenetic signatures of the human regulatory elements: A pilot study	Sawyer L Clement|Hani Z Girgis	University of Tulsa
http://dx.doi.org/10.1101/059295	2016-06-16	Bioinformatics	CC-BY	microRNA-mRNA interaction identification in Wilms tumor using principalcomponent analysis based unsupervised feature extraction	Y-h. Taguchi	Chuo University
http://dx.doi.org/10.1101/059188	2016-06-16	Scientific Communication and Education	CC-BY	Scanning the Horizon: Future challenges for neuroimaging research	Russell Poldrack|Chris I Baker|Joke Durnez|Krzysztof Gorgolewski|Paul M Matthews|Marcus Munafo|Thomas Nichols|Jean-Baptiste Poline|Edward Vul|Tal Yarkoni	Stanford University;|National Institute of Mental Health;|Hammersmith Hospital;|University of Bristol;|Warwick University;|University of California, Berkeley;|University of California, San Diego;|University of Texas at Austin
http://dx.doi.org/10.1101/059287	2016-06-16	Systems Biology	CC-BY-NC	Distinct Cellular States Determine Calcium Signaling Response	Jason Yao|Roy Wollman	University of California, Los Angeles
http://dx.doi.org/10.1101/059352	2016-06-16	Genetics	CC-BY-NC-ND	Do Regional Brain Volumes and Major Depressive Disorder Share Genetic Architecture: a study in Generation Scotland (n=19,762), UK Biobank (n=24,048) and the English Longitudinal Study of Ageing (n=5,766)	Eleanor M Wigmore|Toni-Kim Clarke|Mark J Adams|Ana M Fernandez-Pujals|Jude Gibson|Gail Davies|Lynsey S Hall|Yanni Zeng|Philippa A Thomson|Caroline Hayward|Blair H Smith|Lynne J Hocking|Sandosh Padmanabhan|Ian J Deary|David J Porteous|Kristin K Nicodemus|Andrew M McIntosh	University of Edinburgh;|University of Dundee;|University of Aberdeen;|University of Glasgow
http://dx.doi.org/10.1101/059154	2016-06-16	Evolutionary Biology	CC-BY	Monogamy promotes worker sterility in insect societies	Nicholas G Davies|Andy Gardner	University of Oxford;|University of St. Andrews
http://dx.doi.org/10.1101/059386	2016-06-16	Systems Biology	CC-BY	Reduced order modeling and analysis of the human complement system	Adithya Sagar|Wei Dai|Mason Minot|Jeffrey D Varner	Cornell University
http://dx.doi.org/10.1101/059345	2016-06-16	Bioinformatics	CC-BY-NC-ND	RiVIERA-MT: A Bayesian model to infer risk variants in related traits using summary statistics and functional genomic annotations	Yue Li|Manolis Kellis	Massachusetts Institute of Technology
http://dx.doi.org/10.1101/059592	2016-06-17	Immunology	CC-BY-ND	Heterologous protection against Asian Zika virus challenge in rhesus macaques	Matthew T Aliota|Dawn M Dudley|Christina M Newman|Emma L Mohr|Dane D Gellerup|Meghan E Breitbach|Connor R Buechler|Mustafa N Rasheed|Mariel S Mohns|Andrea M Weiler|Gabrielle L Barry|Kim L Weisgrau|Josh A Eudailey|Eva G Rakasz|Logan J Vosler|Jennifer Post|Saverio Capuano|Thaddeus G Golos|M Anthony Moody|Sallie R Permar|Jorge E Osorio|Thomas C Friedrich|Shelby L O'Connor|David H O'Connor	University of Wisconsin-Madison;|Duke University
http://dx.doi.org/10.1101/059469	2016-06-17	Systems Biology	CC-BY-NC-ND	Prioritizing 2nd and 3rd order interactions via support vector ranking using sensitivity indices on static Wnt measurements - Part A	shriprakash sinha	
http://dx.doi.org/10.1101/059428	2016-06-17	Neuroscience	CC-BY-NC-ND	Auditory Nerve Stochasticity Impedes Category Learning: the Role of Cochlear Nucleus and Inferior Colliculus in Stabilising Auditory Nerve Firing	Irina Higgins|Simon Stringer|Jan Schnupp	University of Oxford
